Segment: 1 | Count: 500 | Total Reward: 185.33 | Count Reward Weak: 85 | Count Reward Moderate: 84 | Count Reward Strong: 101
Segment: 81 | Count: 500 | Total Reward: 176.59 | Count Reward Weak: 102 | Count Reward Moderate: 79 | Count Reward Strong: 90
Segment: 82 | Count: 500 | Total Reward: 189.28 | Count Reward Weak: 103 | Count Reward Moderate: 87 | Count Reward Strong: 97
Segment: 83 | Count: 500 | Total Reward: 178.01 | Count Reward Weak: 79 | Count Reward Moderate: 82 | Count Reward Strong: 97
Segment: 84 | Count: 500 | Total Reward: 140.63 | Count Reward Weak: 91 | Count Reward Moderate: 80 | Count Reward Strong: 57
Segment: 85 | Count: 500 | Total Reward: 172.26 | Count Reward Weak: 100 | Count Reward Moderate: 78 | Count Reward Strong: 87
Segment: 86 | Count: 500 | Total Reward: 177.5 | Count Reward Weak: 118 | Count Reward Moderate: 68 | Count Reward Strong: 93
Segment: 87 | Count: 500 | Total Reward: 185.56 | Count Reward Weak: 117 | Count Reward Moderate: 85 | Count Reward Strong: 90
Segment: 88 | Count: 500 | Total Reward: 181.93 | Count Reward Weak: 105 | Count Reward Moderate: 84 | Count Reward Strong: 91
Segment: 89 | Count: 500 | Total Reward: 166.66 | Count Reward Weak: 89 | Count Reward Moderate: 87 | Count Reward Strong: 79
Segment: 90 | Count: 500 | Total Reward: 162.94 | Count Reward Weak: 94 | Count Reward Moderate: 76 | Count Reward Strong: 81
Segment: 91 | Count: 500 | Total Reward: 179.29 | Count Reward Weak: 100 | Count Reward Moderate: 87 | Count Reward Strong: 88
Segment: 92 | Count: 500 | Total Reward: 152.96 | Count Reward Weak: 99 | Count Reward Moderate: 87 | Count Reward Strong: 62
Segment: 93 | Count: 500 | Total Reward: 178 | Count Reward Weak: 85 | Count Reward Moderate: 85 | Count Reward Strong: 93
Segment: 94 | Count: 500 | Total Reward: 183.3 | Count Reward Weak: 89 | Count Reward Moderate: 79 | Count Reward Strong: 101
Segment: 95 | Count: 500 | Total Reward: 176.3 | Count Reward Weak: 100 | Count Reward Moderate: 90 | Count Reward Strong: 83
Segment: 96 | Count: 500 | Total Reward: 167.54 | Count Reward Weak: 106 | Count Reward Moderate: 68 | Count Reward Strong: 87
Segment: 97 | Count: 500 | Total Reward: 183.62 | Count Reward Weak: 90 | Count Reward Moderate: 76 | Count Reward Strong: 103
Segment: 98 | Count: 500 | Total Reward: 171.67 | Count Reward Weak: 92 | Count Reward Moderate: 93 | Count Reward Strong: 79
Segment: 99 | Count: 500 | Total Reward: 168.71 | Count Reward Weak: 91 | Count Reward Moderate: 104 | Count Reward Strong: 69
Segment: 100 | Count: 500 | Total Reward: 145.64 | Count Reward Weak: 92 | Count Reward Moderate: 84 | Count Reward Strong: 59
