Segment: 1 | Count: 250 | Total Reward: 20.23 | Count Reward Weak: 40 | Count Reward Moderate: 9 | Count Reward Strong: 1
Segment: 49 | Count: 250 | Total Reward: 86.65 | Count Reward Weak: 39 | Count Reward Moderate: 34 | Count Reward Strong: 51
Segment: 50 | Count: 250 | Total Reward: 84.66 | Count Reward Weak: 42 | Count Reward Moderate: 40 | Count Reward Strong: 44
Segment: 51 | Count: 250 | Total Reward: 66.94 | Count Reward Weak: 50 | Count Reward Moderate: 32 | Count Reward Strong: 29
Segment: 52 | Count: 250 | Total Reward: 72.66 | Count Reward Weak: 44 | Count Reward Moderate: 42 | Count Reward Strong: 30
Segment: 53 | Count: 250 | Total Reward: 75.66 | Count Reward Weak: 48 | Count Reward Moderate: 46 | Count Reward Strong: 29
Segment: 54 | Count: 250 | Total Reward: 91 | Count Reward Weak: 43 | Count Reward Moderate: 43 | Count Reward Strong: 48
Segment: 55 | Count: 250 | Total Reward: 70.99 | Count Reward Weak: 44 | Count Reward Moderate: 41 | Count Reward Strong: 29
Segment: 56 | Count: 250 | Total Reward: 89.31 | Count Reward Weak: 49 | Count Reward Moderate: 42 | Count Reward Strong: 45
Segment: 57 | Count: 250 | Total Reward: 91.63 | Count Reward Weak: 53 | Count Reward Moderate: 42 | Count Reward Strong: 46
Segment: 58 | Count: 250 | Total Reward: 88.64 | Count Reward Weak: 47 | Count Reward Moderate: 39 | Count Reward Strong: 47
Segment: 59 | Count: 250 | Total Reward: 88.97 | Count Reward Weak: 42 | Count Reward Moderate: 33 | Count Reward Strong: 53
Segment: 60 | Count: 250 | Total Reward: 99.65 | Count Reward Weak: 40 | Count Reward Moderate: 35 | Count Reward Strong: 63
Segment: 61 | Count: 250 | Total Reward: 88.33 | Count Reward Weak: 52 | Count Reward Moderate: 51 | Count Reward Strong: 37
Segment: 62 | Count: 250 | Total Reward: 83.63 | Count Reward Weak: 46 | Count Reward Moderate: 35 | Count Reward Strong: 45
Segment: 63 | Count: 250 | Total Reward: 76.94 | Count Reward Weak: 50 | Count Reward Moderate: 32 | Count Reward Strong: 39
Segment: 64 | Count: 250 | Total Reward: 92.69 | Count Reward Weak: 36 | Count Reward Moderate: 43 | Count Reward Strong: 52
Segment: 65 | Count: 250 | Total Reward: 69.66 | Count Reward Weak: 36 | Count Reward Moderate: 34 | Count Reward Strong: 35
Segment: 66 | Count: 250 | Total Reward: 63.32 | Count Reward Weak: 27 | Count Reward Moderate: 23 | Count Reward Strong: 39
Segment: 67 | Count: 250 | Total Reward: 57.64 | Count Reward Weak: 31 | Count Reward Moderate: 23 | Count Reward Strong: 32
Segment: 68 | Count: 250 | Total Reward: 69.98 | Count Reward Weak: 38 | Count Reward Moderate: 32 | Count Reward Strong: 36
Segment: 69 | Count: 250 | Total Reward: 52.6 | Count Reward Weak: 36 | Count Reward Moderate: 16 | Count Reward Strong: 30
Segment: 70 | Count: 250 | Total Reward: 59.27 | Count Reward Weak: 37 | Count Reward Moderate: 18 | Count Reward Strong: 35
Segment: 71 | Count: 250 | Total Reward: 71.59 | Count Reward Weak: 46 | Count Reward Moderate: 23 | Count Reward Strong: 41
Segment: 72 | Count: 250 | Total Reward: 55.99 | Count Reward Weak: 44 | Count Reward Moderate: 41 | Count Reward Strong: 14
Segment: 73 | Count: 250 | Total Reward: 45.53 | Count Reward Weak: 60 | Count Reward Moderate: 19 | Count Reward Strong: 13
Segment: 74 | Count: 250 | Total Reward: 48.99 | Count Reward Weak: 39 | Count Reward Moderate: 36 | Count Reward Strong: 12
Segment: 75 | Count: 250 | Total Reward: 54.32 | Count Reward Weak: 40 | Count Reward Moderate: 36 | Count Reward Strong: 17
Segment: 76 | Count: 250 | Total Reward: 61.02 | Count Reward Weak: 35 | Count Reward Moderate: 41 | Count Reward Strong: 22
Segment: 77 | Count: 250 | Total Reward: 82.33 | Count Reward Weak: 48 | Count Reward Moderate: 47 | Count Reward Strong: 35
Segment: 78 | Count: 250 | Total Reward: 40.24 | Count Reward Weak: 47 | Count Reward Moderate: 19 | Count Reward Strong: 12
Segment: 79 | Count: 250 | Total Reward: 71.02 | Count Reward Weak: 31 | Count Reward Moderate: 37 | Count Reward Strong: 36
Segment: 80 | Count: 250 | Total Reward: 93.65 | Count Reward Weak: 48 | Count Reward Moderate: 43 | Count Reward Strong: 49
