Segment: 1 | Count: 100 | Total Reward: 19.67 | Count Reward Weak: 10 | Count Reward Moderate: 11 | Count Reward Strong: 9
Segment: 54 | Count: 100 | Total Reward: 18.99 | Count Reward Weak: 13 | Count Reward Moderate: 10 | Count Reward Strong: 8
Segment: 55 | Count: 100 | Total Reward: 19.66 | Count Reward Weak: 15 | Count Reward Moderate: 13 | Count Reward Strong: 6
Segment: 56 | Count: 100 | Total Reward: 16.65 | Count Reward Weak: 13 | Count Reward Moderate: 8 | Count Reward Strong: 7
Segment: 57 | Count: 100 | Total Reward: 20.97 | Count Reward Weak: 20 | Count Reward Moderate: 11 | Count Reward Strong: 7
Segment: 58 | Count: 100 | Total Reward: 17.31 | Count Reward Weak: 16 | Count Reward Moderate: 9 | Count Reward Strong: 6
Segment: 59 | Count: 100 | Total Reward: 16.66 | Count Reward Weak: 14 | Count Reward Moderate: 12 | Count Reward Strong: 4
Segment: 60 | Count: 100 | Total Reward: 16.63 | Count Reward Weak: 20 | Count Reward Moderate: 9 | Count Reward Strong: 4
Segment: 61 | Count: 100 | Total Reward: 15.97 | Count Reward Weak: 20 | Count Reward Moderate: 11 | Count Reward Strong: 2
Segment: 62 | Count: 100 | Total Reward: 14.96 | Count Reward Weak: 21 | Count Reward Moderate: 9 | Count Reward Strong: 2
Segment: 63 | Count: 100 | Total Reward: 19.31 | Count Reward Weak: 18 | Count Reward Moderate: 11 | Count Reward Strong: 6
Segment: 64 | Count: 100 | Total Reward: 19.98 | Count Reward Weak: 13 | Count Reward Moderate: 7 | Count Reward Strong: 11
Segment: 65 | Count: 100 | Total Reward: 19.31 | Count Reward Weak: 14 | Count Reward Moderate: 7 | Count Reward Strong: 10
Segment: 66 | Count: 100 | Total Reward: 16.28 | Count Reward Weak: 21 | Count Reward Moderate: 5 | Count Reward Strong: 6
Segment: 67 | Count: 100 | Total Reward: 19.65 | Count Reward Weak: 20 | Count Reward Moderate: 15 | Count Reward Strong: 3
Segment: 68 | Count: 100 | Total Reward: 20.29 | Count Reward Weak: 25 | Count Reward Moderate: 12 | Count Reward Strong: 4
Segment: 69 | Count: 100 | Total Reward: 14.67 | Count Reward Weak: 11 | Count Reward Moderate: 12 | Count Reward Strong: 3
Segment: 70 | Count: 100 | Total Reward: 15.29 | Count Reward Weak: 19 | Count Reward Moderate: 6 | Count Reward Strong: 5
Segment: 71 | Count: 100 | Total Reward: 16.63 | Count Reward Weak: 22 | Count Reward Moderate: 11 | Count Reward Strong: 2
Segment: 72 | Count: 100 | Total Reward: 17.98 | Count Reward Weak: 20 | Count Reward Moderate: 14 | Count Reward Strong: 2
Segment: 73 | Count: 100 | Total Reward: 20.69 | Count Reward Weak: 9 | Count Reward Moderate: 16 | Count Reward Strong: 7
Segment: 74 | Count: 100 | Total Reward: 22.97 | Count Reward Weak: 21 | Count Reward Moderate: 12 | Count Reward Strong: 8
Segment: 75 | Count: 100 | Total Reward: 17.98 | Count Reward Weak: 19 | Count Reward Moderate: 13 | Count Reward Strong: 3
Segment: 76 | Count: 100 | Total Reward: 19.3 | Count Reward Weak: 21 | Count Reward Moderate: 11 | Count Reward Strong: 5
Segment: 77 | Count: 100 | Total Reward: 23.66 | Count Reward Weak: 14 | Count Reward Moderate: 12 | Count Reward Strong: 11
Segment: 78 | Count: 100 | Total Reward: 19.28 | Count Reward Weak: 23 | Count Reward Moderate: 7 | Count Reward Strong: 7
Segment: 79 | Count: 100 | Total Reward: 19.96 | Count Reward Weak: 18 | Count Reward Moderate: 6 | Count Reward Strong: 10
Segment: 80 | Count: 100 | Total Reward: 18.98 | Count Reward Weak: 19 | Count Reward Moderate: 13 | Count Reward Strong: 4
Segment: 81 | Count: 100 | Total Reward: 24.99 | Count Reward Weak: 19 | Count Reward Moderate: 16 | Count Reward Strong: 8
Segment: 82 | Count: 100 | Total Reward: 13.98 | Count Reward Weak: 14 | Count Reward Moderate: 8 | Count Reward Strong: 4
Segment: 83 | Count: 100 | Total Reward: 21.64 | Count Reward Weak: 20 | Count Reward Moderate: 12 | Count Reward Strong: 7
Segment: 84 | Count: 100 | Total Reward: 18.97 | Count Reward Weak: 21 | Count Reward Moderate: 12 | Count Reward Strong: 4
Segment: 85 | Count: 100 | Total Reward: 12.64 | Count Reward Weak: 15 | Count Reward Moderate: 7 | Count Reward Strong: 3
Segment: 86 | Count: 100 | Total Reward: 23.67 | Count Reward Weak: 13 | Count Reward Moderate: 14 | Count Reward Strong: 10
Segment: 87 | Count: 100 | Total Reward: 22.33 | Count Reward Weak: 17 | Count Reward Moderate: 16 | Count Reward Strong: 6
Segment: 88 | Count: 100 | Total Reward: 14.98 | Count Reward Weak: 15 | Count Reward Moderate: 9 | Count Reward Strong: 4
Segment: 89 | Count: 100 | Total Reward: 20.33 | Count Reward Weak: 13 | Count Reward Moderate: 12 | Count Reward Strong: 8
Segment: 90 | Count: 100 | Total Reward: 14.3 | Count Reward Weak: 18 | Count Reward Moderate: 8 | Count Reward Strong: 3
Segment: 91 | Count: 100 | Total Reward: 25.62 | Count Reward Weak: 26 | Count Reward Moderate: 12 | Count Reward Strong: 9
Segment: 92 | Count: 100 | Total Reward: 16.31 | Count Reward Weak: 18 | Count Reward Moderate: 11 | Count Reward Strong: 3
Segment: 93 | Count: 100 | Total Reward: 20.31 | Count Reward Weak: 18 | Count Reward Moderate: 11 | Count Reward Strong: 7
Segment: 94 | Count: 100 | Total Reward: 17 | Count Reward Weak: 10 | Count Reward Moderate: 10 | Count Reward Strong: 7
Segment: 95 | Count: 100 | Total Reward: 20.32 | Count Reward Weak: 15 | Count Reward Moderate: 11 | Count Reward Strong: 8
Segment: 96 | Count: 100 | Total Reward: 20.03 | Count Reward Weak: 5 | Count Reward Moderate: 14 | Count Reward Strong: 9
Segment: 97 | Count: 100 | Total Reward: 20.68 | Count Reward Weak: 7 | Count Reward Moderate: 11 | Count Reward Strong: 11
Segment: 98 | Count: 100 | Total Reward: 18 | Count Reward Weak: 13 | Count Reward Moderate: 13 | Count Reward Strong: 5
Segment: 99 | Count: 100 | Total Reward: 19.67 | Count Reward Weak: 14 | Count Reward Moderate: 15 | Count Reward Strong: 5
Segment: 100 | Count: 100 | Total Reward: 21.65 | Count Reward Weak: 16 | Count Reward Moderate: 11 | Count Reward Strong: 9
